"OSM_ID";"time";"Speed";"GPS.Bearing"
5736840;2014-03-04 14:19:59;42;202.5
5736840;2014-03-04 14:20:04;40;206.5
85137081;2014-03-04 14:20:09;43;215.100006
85137081;2014-03-04 14:20:15;44;218.199997
85137081;2014-03-04 14:20:21;44;258.5
85137081;2014-03-04 14:20:27;5;309.399994
85137081;2014-03-04 14:20:33;17;270.399994
85137081;2014-03-04 14:20:39;27;259.100006
85137081;2014-03-04 14:20:45;40;263.600006
85137081;2014-03-04 14:20:51;43;263.5
85137081;2014-03-04 14:20:56;39;265.200012
85137081;2014-03-04 14:21:02;32;265.600006
85137081;2014-03-04 14:21:08;19;263.600006
85137081;2014-03-04 14:21:14;3;264.399994
85137081;2014-03-04 14:21:50;7;264.600006
147411970;2014-03-04 14:21:56;22;245
7722392;2014-03-04 14:22:02;40;193.600006
24716499;2014-03-04 14:22:08;41;192.399994
24716499;2014-03-04 14:22:13;46;147.699997
160287460;2014-03-04 14:22:19;48;146.100006
160287460;2014-03-04 14:22:25;30;137.600006
160287460;2014-03-04 14:22:48;27;0
174694809;2014-03-04 14:22:54;44;139.100006
174694809;2014-03-04 14:23:00;32;139.100006
174694809;2014-03-04 14:23:12;1;0
174694809;2014-03-04 14:23:18;37;124.900002
174694809;2014-03-04 14:23:24;54;128.600006
25524115;2014-03-04 14:23:29;54;133.899994
25524115;2014-03-04 14:23:35;59;134.600006
25524115;2014-03-04 14:23:40;60;135.5
25524117;2014-03-04 14:23:46;58;136.899994
160287405;2014-03-04 14:23:52;40;147.600006
160287405;2014-03-04 14:23:57;35;149.300003
160287405;2014-03-04 14:24:03;44;149.399994
160287405;2014-03-04 14:24:09;46;149.100006
160287193;2014-03-04 14:24:15;7;155.699997
148052850;2014-03-04 14:24:55;23;149
264924404;2014-03-04 14:25:01;35;149.100006
264924404;2014-03-04 14:25:07;46;153.199997
200143873;2014-03-04 14:25:13;45;143.899994
200143873;2014-03-04 14:25:19;24;140.100006
200143873;2014-03-04 14:25:25;4;137.399994
148052856;2014-03-04 14:25:42;18;137.100006
148052856;2014-03-04 14:25:47;21;141.899994
247281697;2014-03-04 14:25:53;25;220.699997
247281697;2014-03-04 14:25:59;40;238.5
247281697;2014-03-04 14:26:04;31;225.100006
24252140;2014-03-04 14:26:10;26;292
24252140;2014-03-04 14:26:16;23;169.399994
73905867;2014-03-04 14:26:22;26;151.399994
73905867;2014-03-04 14:26:28;9;148.399994
240690714;2014-03-04 14:26:52;6;146.100006
240690714;2014-03-04 14:26:58;15;133.600006
240690701;2014-03-04 14:27:04;14;64
252487064;2014-03-04 14:27:10;9;335.100006
252487064;2014-03-04 14:27:16;5;286.899994
293797105;2014-03-04 13:17:09;18;54.200001
293797105;2014-03-04 13:17:15;38;43.299999
293797105;2014-03-04 13:17:21;48;46.900002
293797105;2014-03-04 13:17:27;47;48.299999
293797105;2014-03-04 13:17:33;38;46.900002
24220091;2014-03-04 13:17:39;5;44.200001
24220091;2014-03-04 13:17:51;14;0
200143872;2014-03-04 13:17:57;23;357.799988
293797100;2014-03-04 13:18:03;44;316.5
293797100;2014-03-04 13:18:09;60;316.899994
293797100;2014-03-04 13:18:15;51;313.5
293797100;2014-03-04 13:18:21;27;316.899994
260790028;2014-03-04 13:19:07;19;313.200012
24234246;2014-03-04 13:19:13;29;220.100006
24234246;2014-03-04 13:19:18;8;224.800003
24234246;2014-03-04 13:20:17;3;231.899994
24234246;2014-03-04 13:20:23;43;226.100006
24234246;2014-03-04 13:20:29;54;227.100006
24234246;2014-03-04 13:20:35;53;227.199997
24234246;2014-03-04 13:20:40;46;229.5
24234246;2014-03-04 13:20:46;24;269.899994
24234253;2014-03-04 13:20:52;51;316.100006
24234253;2014-03-04 13:20:58;49;316.600006
24234253;2014-03-04 13:21:04;41;324.200012
24234253;2014-03-04 13:21:10;8;329.100006
240690702;2014-03-04 13:21:16;7;18.200001
240690709;2014-03-04 13:21:22;17;46
240690709;2014-03-04 13:21:28;9;65.199997
240690709;2014-03-04 13:21:34;16;61.400002
240690709;2014-03-04 13:21:40;13;47.099998
240690709;2014-03-04 13:21:46;18;46.400002
240690709;2014-03-04 13:21:52;20;46
240690709;2014-03-04 13:21:58;6;66.099998
240690700;2014-03-04 13:22:03;7;41.299999
240690700;2014-03-04 13:22:09;17;41
252487064;2014-03-04 13:22:15;13;8.9
252487064;2014-03-04 13:22:21;10;289
252487064;2014-03-04 13:22:27;4;316.200012
5736731;2014-02-13 07:14:45;18;332.200012
252516241;2014-02-13 07:14:51;35;292.299988
252516241;2014-02-13 07:14:56;35;290.299988
110919401;2014-02-13 07:15:02;43;297.899994
265795936;2014-02-13 07:15:08;42;298
265795936;2014-02-13 07:15:13;36;299.700012
125805282;2014-02-13 07:15:18;18;309.100006
125805282;2014-02-13 07:15:24;2;308.399994
265795936;2014-02-13 07:15:29;15;336.399994
233981682;2014-02-13 07:15:34;26;357.5
233981682;2014-02-13 07:15:40;26;297.399994
4064463;2014-02-13 07:15:46;29;228.600006
4064463;2014-02-13 07:15:52;5;215.800003
4064462;2014-02-13 07:15:58;19;249.100006
4064462;2014-02-13 07:16:03;37;261.299988
148925964;2014-02-13 07:16:09;43;272.799988
21870882;2014-02-13 07:16:16;37;260.299988
21870882;2014-02-13 07:16:21;15;244.699997
21870882;2014-02-13 07:16:27;2;254.699997
21870882;2014-02-13 07:16:33;15;266.799988
148925967;2014-02-13 07:16:39;30;249.5
148925967;2014-02-13 07:16:45;9;261.299988
148925967;2014-02-13 07:16:51;9;239.300003
148925967;2014-02-13 07:16:57;23;256.700012
302863390;2014-02-13 07:17:03;19;310.799988
148925967;2014-02-13 07:17:09;3;355.799988
34428180;2014-02-13 07:17:58;49;353.799988
47916315;2014-02-13 07:18:11;51;322.399994
12687078;2014-02-13 07:18:17;50;333
12687078;2014-02-13 07:18:23;38;356.899994
12687078;2014-02-13 07:18:29;32;355.399994
12687078;2014-02-13 07:18:35;33;351.600006
5967589;2014-02-13 07:18:41;39;8.4
5967589;2014-02-13 07:18:47;43;7.5
5967589;2014-02-13 07:18:53;46;359.600006
5967589;2014-02-13 07:18:59;43;357
5967589;2014-02-13 07:19:05;44;350.899994
32024584;2014-02-13 07:19:11;39;344
32024584;2014-02-13 07:19:17;19;338.899994
5305703;2014-02-13 07:20:17;28;326.399994
34428182;2014-02-13 07:20:23;42;298.899994
172138818;2014-02-13 07:20:29;49;310.100006
172138815;2014-02-13 07:20:35;52;321.299988
331942172;2014-02-13 07:20:40;48;320.100006
331942173;2014-02-13 07:20:46;54;320.399994
26209438;2014-02-13 07:20:52;59;319.399994
26209438;2014-02-13 07:20:58;57;319.700012
26209438;2014-02-13 07:21:04;55;319.5
25522487;2014-02-13 07:21:10;54;321.600006
25522487;2014-02-13 07:21:16;48;318
25522487;2014-02-13 07:21:22;40;319.899994
25522487;2014-02-13 07:21:28;29;317.299988
25522487;2014-02-13 07:21:34;8;317.299988
25522487;2014-02-13 07:21:40;10;324.899994
25522487;2014-02-13 07:21:45;31;313.600006
29053914;2014-02-13 07:21:51;21;312
162311155;2014-02-13 07:21:56;37;313.299988
162311155;2014-02-13 07:22:02;49;313.200012
162311155;2014-02-13 07:22:08;51;313.5
162311155;2014-02-13 07:22:14;51;313.799988
29053916;2014-02-13 07:22:20;52;315.5
29053916;2014-02-13 07:22:26;51;313.600006
152358797;2014-02-13 07:22:32;52;312.399994
286750064;2014-02-13 07:22:38;52;313.700012
286750064;2014-02-13 07:22:44;51;313.200012
84696788;2014-02-13 07:22:49;9;312.100006
84696788;2014-02-13 07:22:55;76;313.700012
84696788;2014-02-13 07:23:01;83;314.299988
84696788;2014-02-13 07:23:07;85;314
84696788;2014-02-13 07:23:13;78;313.700012
84696788;2014-02-13 07:23:18;61;314
84696788;2014-02-13 07:23:24;37;312.299988
172440167;2014-02-13 07:23:30;20;313.299988
172440167;2014-02-13 07:23:36;8;314.100006
172440167;2014-02-13 07:23:42;1;315.200012
172440167;2014-02-13 07:24:06;14;312.799988
172440167;2014-02-13 07:24:12;31;315.899994
94011647;2014-02-13 07:24:18;41;314.299988
94011647;2014-02-13 07:24:24;50;313.5
94011647;2014-02-13 07:24:30;57;312.200012
94011647;2014-02-13 07:24:36;59;313.899994
94011647;2014-02-13 07:24:42;53;313
38284410;2014-02-18 07:20:29;33;188
38284410;2014-02-18 07:20:35;22;188
38284410;2014-02-18 07:20:41;2;182
38284410;2014-02-18 07:20:47;1;185
23640336;2014-02-18 07:20:53;27;199
23640336;2014-02-18 07:20:59;39;205
23640336;2014-02-18 07:21:05;47;208
23640336;2014-02-18 07:21:11;48;213
23640336;2014-02-18 07:21:17;42;216
23640336;2014-02-18 07:21:23;42;214
23640336;2014-02-18 07:21:29;9;202
23640336;2014-02-18 07:21:35;13;197
23640336;2014-02-18 07:21:42;38;198
23640336;2014-02-18 07:21:47;51;210
23640336;2014-02-18 07:21:53;55;234
23640336;2014-02-18 07:21:59;50;214
23640336;2014-02-18 07:22:05;28;217
23640338;2014-02-18 07:22:11;55;204
306014947;2014-02-18 07:22:17;74;200
306014947;2014-02-18 07:22:23;88;210
306014947;2014-02-18 07:22:29;97;217
306014947;2014-02-18 07:22:35;101;210
306014947;2014-02-18 07:22:41;98;205
306014947;2014-02-18 07:22:47;96;205
306014947;2014-02-18 07:22:53;97;205
306014947;2014-02-18 07:22:59;95;205
306014947;2014-02-18 07:23:05;93;189
306014947;2014-02-18 07:23:11;95;178
306014947;2014-02-18 07:23:18;99;179
306014947;2014-02-18 07:23:23;102;193
306014947;2014-02-18 07:23:29;104;202
306014947;2014-02-18 07:23:36;100;202
42488507;2014-02-18 07:23:42;101;202
42488507;2014-02-18 07:23:47;99;202
42488507;2014-02-18 07:23:53;92;202
42488507;2014-02-18 07:23:59;86;191
42488507;2014-02-18 07:24:05;82;184
42488507;2014-02-18 07:24:11;79;184
42488507;2014-02-18 07:24:16;71;182
42488507;2014-02-18 07:24:22;67;184
42488507;2014-02-18 07:24:29;66;184
42488507;2014-02-18 07:24:34;69;183
42488507;2014-02-18 07:24:40;69;184
42488507;2014-02-18 07:24:46;70;187
42488508;2014-02-18 07:24:52;73;189
42488508;2014-02-18 07:24:58;75;190
42488508;2014-02-18 07:25:04;74;195
42096810;2014-02-18 07:25:10;72;195
42096810;2014-02-18 07:25:16;68;195
42096810;2014-02-18 07:25:22;53;199
42096810;2014-02-18 07:25:27;55;195
42096810;2014-02-18 07:25:33;60;202
42096810;2014-02-18 07:25:39;61;216
42096810;2014-02-18 07:25:45;62;229
42096810;2014-02-18 07:25:52;62;240
306014098;2014-02-18 07:25:57;59;239
306014098;2014-02-18 07:26:03;41;225
306014098;2014-02-18 07:26:09;13;216
306014098;2014-02-18 07:26:21;8;217
306014098;2014-02-18 07:26:28;32;227
316934834;2014-02-18 07:26:33;41;215
316934834;2014-02-18 07:26:39;55;238
174461302;2014-02-18 07:26:45;62;250
174461302;2014-02-18 07:26:51;56;241
174461302;2014-02-18 07:26:57;28;290
168571150;2014-02-18 07:27:03;49;303
168571150;2014-02-18 07:27:10;53;308
168571150;2014-02-18 07:27:15;59;310
168571150;2014-02-18 07:27:21;57;312
168571150;2014-02-18 07:27:27;59;333
168571150;2014-02-18 07:27:33;62;324
168571150;2014-02-18 07:27:39;66;302
170748874;2014-02-18 07:27:45;67;278
170748874;2014-02-18 07:27:51;69;280
168571150;2014-02-18 07:27:57;73;282
168571150;2014-02-18 07:28:03;70;282
168571150;2014-02-18 07:28:09;70;290
168571150;2014-02-18 07:28:15;63;289
168571150;2014-02-18 07:28:21;72;281
168571150;2014-02-18 07:28:27;67;281
168571150;2014-02-18 07:28:33;66;281
168571150;2014-02-18 07:28:39;70;278
168571150;2014-02-18 07:28:45;66;277
168571150;2014-02-18 07:28:51;66;276
168571150;2014-02-18 07:28:57;65;276
168571150;2014-02-18 07:29:03;61;276
168571150;2014-02-18 07:29:09;54;275
168571150;2014-02-18 07:29:15;30;260
24737437;2014-02-18 07:29:21;29;161
24737437;2014-02-18 07:29:27;51;147
24737437;2014-02-18 07:29:33;48;147
24737437;2014-02-18 07:29:40;37;188
24737437;2014-02-18 07:29:45;8;240
24737437;2014-02-18 07:29:51;18;284
168572021;2014-02-18 07:29:57;39;300
168572021;2014-02-18 07:30:03;23;310
198620709;2014-02-18 07:30:09;17;236
182896158;2014-02-18 07:30:15;45;256
27275753;2014-02-18 07:30:21;51;229
27275753;2014-02-18 07:30:28;56;212
27275753;2014-02-18 07:30:34;56;213
27275753;2014-02-18 07:30:39;52;212
27275753;2014-02-18 07:30:44;50;212
27275753;2014-02-18 07:30:50;41;212
27275753;2014-02-18 07:30:56;40;278
27275753;2014-02-18 07:31:02;43;266
27275753;2014-02-18 07:31:08;50;236
27275753;2014-02-18 07:31:14;51;235
27275753;2014-02-18 07:31:20;46;231
27275753;2014-02-18 07:31:26;49;224
27275753;2014-02-18 07:31:32;51;198
27275753;2014-02-18 07:31:38;46;164
27275753;2014-02-18 07:31:44;38;236
27275753;2014-02-18 07:31:49;45;251
27275753;2014-02-18 07:31:55;38;284
27275753;2014-02-18 07:32:01;26;246
27275753;2014-02-18 07:32:07;32;225
27275753;2014-02-18 07:32:12;32;254
25979357;2014-02-18 07:32:18;29;214
25979356;2014-02-18 07:32:24;41;173
25979356;2014-02-18 07:32:30;31;173
37725023;2014-02-18 07:32:36;28;317
37725023;2014-02-18 07:32:42;44;303
26783142;2014-02-18 07:32:48;50;294
287748875;2014-02-18 07:32:54;51;297
287748875;2014-02-18 07:33:00;53;297
287748875;2014-02-18 07:33:06;58;298
287748875;2014-02-18 07:33:12;60;298
37392321;2014-02-18 07:33:18;60;309
37392321;2014-02-18 07:33:24;61;315
290953555;2014-02-18 07:33:30;63;309
290953555;2014-02-18 07:33:36;58;291
290953555;2014-02-18 07:33:42;55;281
290953555;2014-02-18 07:33:48;53;280
290953555;2014-02-18 07:33:54;50;283
290953555;2014-02-18 07:34:00;45;277
290953555;2014-02-18 07:34:06;46;289
290953555;2014-02-18 07:34:12;46;299
290953555;2014-02-18 07:34:19;46;299
290953555;2014-02-18 07:34:24;45;282
290953555;2014-02-18 07:34:30;42;289
290953555;2014-02-18 07:34:35;34;294
290953555;2014-02-18 07:34:41;35;291
290953555;2014-02-18 07:34:47;39;289
290953555;2014-02-18 07:34:53;36;273
168926847;2014-02-18 07:35:00;31;250
168926847;2014-02-18 07:35:05;36;245
168926847;2014-02-18 07:35:10;42;249
168926847;2014-02-18 07:35:16;44;247
168926847;2014-02-18 07:35:23;42;247
168926847;2014-02-18 07:35:28;42;245
168926847;2014-02-18 07:35:33;40;248
168926847;2014-02-18 07:35:39;38;249
168926847;2014-02-18 07:35:45;3;243
41748733;2014-02-18 07:35:51;21;253
41748733;2014-02-18 07:35:57;25;265
169032415;2014-02-18 07:36:03;39;329
169032415;2014-02-18 07:36:10;45;324
169032415;2014-02-18 07:36:16;36;323
169032415;2014-02-18 07:36:21;26;324
169032415;2014-02-18 07:36:27;3;326
169032415;2014-02-18 07:37:03;22;323
7720083;2014-02-18 07:37:09;48;323
7720083;2014-02-18 07:37:16;54;321
7720083;2014-02-18 07:37:21;50;317
7720083;2014-02-18 07:37:27;49;316
7720083;2014-02-18 07:37:34;47;316
7720083;2014-02-18 07:37:39;45;316
7720083;2014-02-18 07:37:45;6;315
7720083;2014-02-18 07:37:57;24;318
174689359;2014-02-18 07:38:03;37;237
174689359;2014-02-18 07:38:09;53;227
174689359;2014-02-18 07:38:16;55;227
160287810;2014-02-18 07:38:21;48;227
160287810;2014-02-18 07:38:27;50;230
160287810;2014-02-18 07:38:33;37;227
160287807;2014-02-18 07:38:39;44;317
160287807;2014-02-18 07:38:45;50;318
27474770;2014-02-17 15:51:42;60;257
27474770;2014-02-17 15:51:48;60;256
27474770;2014-02-17 15:51:54;48;245
27474770;2014-02-17 15:52:00;18;255
27474769;2014-02-17 15:52:29;8;7
27474770;2014-02-17 15:52:35;19;273
35380450;2014-02-17 15:52:41;42;242
42766991;2014-02-17 15:52:47;62;240
42766991;2014-02-17 15:52:53;71;233
42766991;2014-02-17 15:52:59;80;230
42766991;2014-02-17 15:53:05;83;225
42766991;2014-02-17 15:53:11;89;211
42766991;2014-02-17 15:53:17;94;194
42766991;2014-02-17 15:53:23;96;189
42766991;2014-02-17 15:53:29;94;190
42766991;2014-02-17 15:53:35;97;190
42766991;2014-02-17 15:53:41;96;199
42766991;2014-02-17 15:53:47;98;211
42766991;2014-02-17 15:53:53;98;221
42766991;2014-02-17 15:53:59;95;222
42766991;2014-02-17 15:54:05;94;223
42766991;2014-02-17 15:54:10;93;222
42766991;2014-02-17 15:54:16;91;221
42766991;2014-02-17 15:54:22;91;207
42766991;2014-02-17 15:54:28;96;191
42766991;2014-02-17 15:54:34;99;189
42766991;2014-02-17 15:54:40;98;189
42766991;2014-02-17 15:54:46;95;189
42766991;2014-02-17 15:54:52;96;189
42766991;2014-02-17 15:54:58;94;191
42766991;2014-02-17 15:55:04;93;199
42766991;2014-02-17 15:55:10;93;199
42766991;2014-02-17 15:55:16;93;199
42766991;2014-02-17 15:55:22;94;199
42766991;2014-02-17 15:55:28;95;199
42766991;2014-02-17 15:55:34;94;206
42766991;2014-02-17 15:55:40;94;217
42766991;2014-02-17 15:55:46;94;219
42766991;2014-02-17 15:55:52;89;218
42766991;2014-02-17 15:55:58;78;223
42766991;2014-02-17 15:56:04;62;244
42766991;2014-02-17 15:56:10;42;221
42766991;2014-02-17 15:56:16;29;231
42766994;2014-02-17 15:56:22;58;268
42766994;2014-02-17 15:56:28;56;274
25205705;2014-01-31 07:32:51;35;226
25205705;2014-01-31 07:32:57;55;229
25205705;2014-01-31 07:33:03;48;229
25205705;2014-01-31 07:33:09;19;230
25205705;2014-01-31 07:33:45;20;228
23640335;2014-01-31 07:33:51;44;229
23640335;2014-01-31 07:33:57;56;228
23640335;2014-01-31 07:34:03;59;228
25745722;2014-01-31 07:34:09;54;234
38284408;2014-01-31 07:34:15;44;199
25817848;2014-01-31 07:34:21;16;211
25817848;2014-01-31 07:34:27;23;212
25817848;2014-01-31 07:34:33;23;217
25817848;2014-01-31 07:34:39;37;215
38284409;2014-01-31 07:34:45;33;205
42488356;2014-01-31 07:34:51;11;189
38284410;2014-01-31 07:35:03;24;191
38284410;2014-01-31 07:35:09;23;189
38284410;2014-01-31 07:35:15;24;189
38284410;2014-01-31 07:35:21;14;181
23640334;2014-01-31 07:35:27;14;199
23640334;2014-01-31 07:35:33;1;197
23640334;2014-01-31 07:35:39;22;212
23640336;2014-01-31 07:35:45;45;205
23640336;2014-01-31 07:35:51;47;209
23640336;2014-01-31 07:35:57;48;217
23640336;2014-01-31 07:36:03;50;217
23640336;2014-01-31 07:36:09;45;202
23640336;2014-01-31 07:36:15;52;199
23640336;2014-01-31 07:36:21;54;226
23640336;2014-01-31 07:36:27;49;226
23640336;2014-01-31 07:36:33;22;212
23640336;2014-01-31 07:36:39;25;182
23640338;2014-01-31 07:36:45;53;202
306014947;2014-01-31 07:36:51;72;199
306014947;2014-01-31 07:36:57;79;209
306014947;2014-01-31 07:37:03;82;217
306014947;2014-01-31 07:37:09;90;213
306014947;2014-01-31 07:37:15;94;206
306014947;2014-01-31 07:37:21;92;205
306014947;2014-01-31 07:37:27;92;206
306014947;2014-01-31 07:37:33;94;206
306014947;2014-01-31 07:37:39;92;198
306014947;2014-01-31 07:37:45;96;181
306014947;2014-01-31 07:37:51;95;178
306014947;2014-01-31 07:37:57;90;185
306014947;2014-01-31 07:38:03;93;200
306014947;2014-01-31 07:38:09;94;202
306014947;2014-01-31 07:38:14;94;202
42488507;2014-01-31 07:38:20;92;202
42488507;2014-01-31 07:38:26;88;202
42488507;2014-01-31 07:38:32;84;202
42488507;2014-01-31 07:38:38;82;195
42488507;2014-01-31 07:38:43;85;186
42488507;2014-01-31 07:38:49;90;184
42488507;2014-01-31 07:38:55;91;183
42488507;2014-01-31 07:39:01;89;184
42488507;2014-01-31 07:39:07;90;183
42488507;2014-01-31 07:39:13;92;184
42488507;2014-01-31 07:39:19;93;187
42488508;2014-01-31 07:39:25;93;191
42488508;2014-01-31 07:39:31;93;193
42096810;2014-01-31 07:39:37;91;195
42096810;2014-01-31 07:39:43;88;195
42096810;2014-01-31 07:39:48;89;195
42096810;2014-01-31 07:39:54;87;205
42096810;2014-01-31 07:40:00;81;223
42096810;2014-01-31 07:40:05;77;236
306014098;2014-01-31 07:40:11;67;240
306014098;2014-01-31 07:40:17;53;228
306014098;2014-01-31 07:40:23;24;220
306014098;2014-01-31 07:40:29;5;220
306014098;2014-01-31 07:40:35;25;227
174461306;2014-01-31 07:40:41;36;296
174461306;2014-01-31 07:40:46;64;298
170733450;2014-01-31 07:40:52;82;299
170733450;2014-01-31 07:40:58;91;299
170733450;2014-01-31 07:41:03;96;299
170733450;2014-01-31 07:41:09;98;298
170733450;2014-01-31 07:41:15;98;296
170733450;2014-01-31 07:41:21;100;295
170733450;2014-01-31 07:41:27;102;294
170733450;2014-01-31 07:41:33;98;293
170733450;2014-01-31 07:41:39;99;292
170733450;2014-01-31 07:41:45;100;290
146458917;2014-01-31 07:41:51;98;285
146458917;2014-01-31 07:41:57;99;281
146458917;2014-01-31 07:42:03;101;278
146458917;2014-01-31 07:42:09;102;277
146458917;2014-01-31 07:42:15;100;276
146458917;2014-01-31 07:42:21;97;275
146458917;2014-01-31 07:42:27;83;276
36913152;2014-01-31 07:42:33;54;279
36913152;2014-01-31 07:42:39;20;282
36913152;2014-01-31 07:42:51;14;284
174444720;2014-01-31 07:42:57;44;286
174444720;2014-01-31 07:43:03;64;289
174444720;2014-01-31 07:43:09;77;295
174444720;2014-01-31 07:43:15;82;297
174444720;2014-01-31 07:43:21;86;299
174444720;2014-01-31 07:43:27;85;302
174444720;2014-01-31 07:43:33;85;306
174444720;2014-01-31 07:43:39;82;308
24483501;2014-01-31 07:43:45;74;307
24483501;2014-01-31 07:43:51;69;301
24483501;2014-01-31 07:43:57;67;293
24483501;2014-01-31 07:44:03;66;293
24483501;2014-01-31 07:44:09;62;296
24483501;2014-01-31 07:44:15;49;299
24483501;2014-01-31 07:44:21;25;300
24483501;2014-01-31 07:44:27;7;300
24483501;2014-01-31 07:44:33;36;298
24483501;2014-01-31 07:44:39;48;300
24483501;2014-01-31 07:44:45;58;300
174444726;2014-01-31 07:44:51;65;298
174444726;2014-01-31 07:44:57;60;297
174444726;2014-01-31 07:45:03;46;294
7681548;2014-01-31 07:45:09;45;293
7681548;2014-01-31 07:45:15;38;296
7681548;2014-01-31 07:45:21;25;294
7681548;2014-01-31 07:45:27;16;293
7681548;2014-01-31 07:45:33;13;292
7681548;2014-01-31 07:45:39;5;292
7681548;2014-01-31 07:45:57;14;287
7681548;2014-01-31 07:46:03;14;287
7681548;2014-01-31 07:46:09;10;285
7681548;2014-01-31 07:46:15;14;282
7681548;2014-01-31 07:46:21;14;282
7681548;2014-01-31 07:46:27;6;281
7681548;2014-01-31 07:46:33;2;280
7681548;2014-01-31 07:46:45;15;280
7681548;2014-01-31 07:46:51;24;281
7681548;2014-01-31 07:46:57;19;282
7681548;2014-01-31 07:47:03;15;282
7681548;2014-01-31 07:47:09;19;278
7681548;2014-01-31 07:47:15;45;291
7681548;2014-01-31 07:47:21;23;294
7681548;2014-01-31 07:47:27;22;229
174689363;2014-01-31 07:47:33;28;197
174689363;2014-01-31 07:47:39;28;205
174689363;2014-01-31 07:47:45;31;205
174689363;2014-01-31 07:47:51;30;206
174689363;2014-01-31 07:47:57;26;205
174689363;2014-01-31 07:48:03;25;206
174689363;2014-01-31 07:48:09;27;205
174689363;2014-01-31 07:48:15;16;204
180617572;2014-01-31 07:48:21;49;207
180617572;2014-01-31 07:48:27;55;206
180617572;2014-01-31 07:48:33;55;206
168210209;2014-01-31 07:48:39;55;202
168210209;2014-01-31 07:48:45;62;212
168210209;2014-01-31 07:48:51;58;212
168210209;2014-01-31 07:48:57;58;220
168210209;2014-01-31 07:49:03;61;224
168210209;2014-01-31 07:49:09;61;218
168210209;2014-01-31 07:49:15;60;211
168210209;2014-01-31 07:49:21;55;212
168210209;2014-01-31 07:49:27;55;210
168210209;2014-01-31 07:49:33;51;208
168210209;2014-01-31 07:49:39;50;226
259747091;2014-01-31 07:49:45;50;223
259747091;2014-01-31 07:49:51;51;226
259747088;2014-01-31 07:49:57;48;231
259747088;2014-01-31 07:50:03;20;225
285035273;2014-01-31 07:51:15;35;227
285035273;2014-01-31 07:51:21;56;227
285035273;2014-01-31 07:51:27;63;227
285035273;2014-01-31 07:51:33;62;228
174689360;2014-01-31 07:51:39;53;230
174689360;2014-01-31 07:51:45;30;272
24220091;2014-01-30 12:07:50;27;45
293797100;2014-01-30 12:09:00;37;333
293797100;2014-01-30 12:09:06;48;317
293797100;2014-01-30 12:09:12;48;317
293797100;2014-01-30 12:09:18;48;317
260790028;2014-01-30 12:09:24;50;317
260790028;2014-01-30 12:09:29;48;321
260790028;2014-01-30 12:09:35;32;329
260790028;2014-01-30 12:09:41;3;328
260790028;2014-01-30 12:10:04;23;323
200143872;2014-01-30 12:10:10;50;317
200143872;2014-01-30 12:10:16;52;317
148052856;2014-01-30 12:10:22;49;317
148052856;2014-01-30 12:10:28;47;323
148052856;2014-01-30 12:10:33;47;334
148052856;2014-01-30 12:10:39;22;338
148052856;2014-01-30 12:11:03;13;344
165407714;2014-01-30 12:11:09;38;41
165407714;2014-01-30 12:11:15;67;55
165407714;2014-01-30 12:11:21;69;52
165407714;2014-01-30 12:11:27;70;51
165407715;2014-01-30 12:11:33;69;50
165407715;2014-01-30 12:11:39;68;48
165407715;2014-01-30 12:11:45;66;47
165407715;2014-01-30 12:11:51;67;47
165407715;2014-01-30 12:11:57;68;54
5183660;2014-01-30 12:12:03;69;45
5183660;2014-01-30 12:12:09;69;44
5183660;2014-01-30 12:12:15;69;43
5183660;2014-01-30 12:12:21;68;42
60305025;2014-01-30 12:12:27;68;39
60305025;2014-01-30 12:12:33;69;39
60305027;2014-01-30 12:12:39;73;36
60305027;2014-01-30 12:12:45;72;36
60305027;2014-01-30 12:12:51;72;33
60305027;2014-01-30 12:12:57;71;33
60305027;2014-01-30 12:13:03;70;30
60305027;2014-01-30 12:13:09;70;28
60305027;2014-01-30 12:13:15;71;26
60305027;2014-01-30 12:13:21;73;24
60305027;2014-01-30 12:13:27;75;22
60305027;2014-01-30 12:13:33;74;19
60305027;2014-01-30 12:13:39;72;14
60305027;2014-01-30 12:13:45;72;9
60305027;2014-01-30 12:13:51;72;0
60305027;2014-01-30 12:13:57;73;348
60305027;2014-01-30 12:14:03;74;339
60305027;2014-01-30 12:14:09;71;340
5183662;2014-01-30 12:14:15;69;0
5183662;2014-01-30 12:14:21;69;19
5183662;2014-01-30 12:14:27;69;38
5183662;2014-01-30 12:14:33;67;58
5183662;2014-01-30 12:14:39;66;77
5183664;2014-01-30 12:14:45;64;97
5183664;2014-01-30 12:14:51;62;106
5183664;2014-01-30 12:14:57;53;106
5183664;2014-01-30 12:15:03;52;95
318974898;2014-01-30 12:15:09;23;97
5182801;2014-01-30 12:16:03;14;125
5182801;2014-01-30 12:16:09;30;103
318974901;2014-01-30 12:16:15;60;73
318974901;2014-01-30 12:16:21;63;73
318974902;2014-01-30 12:16:27;63;73
318974902;2014-01-30 12:16:33;62;78
318974902;2014-01-30 12:16:39;55;79
318974902;2014-01-30 12:16:45;40;78
318974902;2014-01-30 12:16:51;20;79
318974902;2014-01-30 12:17:09;16;78
318974902;2014-01-30 12:17:15;33;78
318974902;2014-01-30 12:17:21;48;79
318974902;2014-01-30 12:17:27;46;78
318974902;2014-01-30 12:17:33;54;79
318974902;2014-01-30 12:17:39;57;79
136876696;2014-01-30 12:17:45;55;77
